2026-01-31 13:33:58,241 | WARNING | `condition` column missing - deriving from path
2026-01-31 13:33:58,250 | INFO | Loaded metadata: (1951, 6)
2026-01-31 13:33:58,252 | INFO | Labels:
label
3    1071
2     498
1     333
0      49
Name: count, dtype: int64
2026-01-31 13:33:58,253 | INFO | Conditions: 19
2026-01-31 13:33:58,253 | INFO | Loaded metadata: (1951, 6)
2026-01-31 13:33:58,256 | INFO | Labels:
label
3    1071
2     498
1     333
0      49
Name: count, dtype: int64
2026-01-31 13:44:15,620 | INFO | Epoch 142 | Loss 0.3735 | Acc 0.6834
2026-01-31 13:44:19,846 | INFO | Epoch 143 | Loss 0.3718 | Acc 0.7538
2026-01-31 13:44:24,171 | INFO | Epoch 144 | Loss 0.3724 | Acc 0.6281
2026-01-31 13:44:28,513 | INFO | Epoch 145 | Loss 0.3748 | Acc 0.7286
2026-01-31 13:44:33,069 | INFO | Epoch 146 | Loss 0.3807 | Acc 0.5678
2026-01-31 13:44:37,339 | INFO | Epoch 147 | Loss 0.3748 | Acc 0.6131
2026-01-31 13:44:41,655 | INFO | Epoch 148 | Loss 0.3738 | Acc 0.5879
2026-01-31 13:44:45,861 | INFO | Epoch 149 | Loss 0.3727 | Acc 0.8342
2026-01-31 13:44:50,145 | INFO | Epoch 150 | Loss 0.3716 | Acc 0.6784
2026-01-31 13:44:54,369 | INFO | Epoch 151 | Loss 0.3698 | Acc 0.7286
2026-01-31 13:44:58,595 | INFO | Epoch 152 | Loss 0.3705 | Acc 0.6281
2026-01-31 13:45:02,990 | INFO | Epoch 153 | Loss 0.3698 | Acc 0.7789
2026-01-31 13:45:07,297 | INFO | Epoch 154 | Loss 0.3709 | Acc 0.6131
2026-01-31 13:45:11,589 | INFO | Epoch 155 | Loss 0.3724 | Acc 0.8191
2026-01-31 13:45:15,794 | INFO | Epoch 156 | Loss 0.3726 | Acc 0.7186
2026-01-31 13:45:20,083 | INFO | Epoch 157 | Loss 0.3708 | Acc 0.7990
2026-01-31 13:45:24,384 | INFO | Epoch 158 | Loss 0.3748 | Acc 0.5829
2026-01-31 13:45:28,755 | INFO | Epoch 159 | Loss 0.3767 | Acc 0.8894
2026-01-31 13:45:33,188 | INFO | Epoch 160 | Loss 0.3752 | Acc 0.7085
2026-01-31 13:45:37,932 | INFO | Epoch 161 | Loss 0.3724 | Acc 0.7186
2026-01-31 13:45:42,530 | INFO | Epoch 162 | Loss 0.3735 | Acc 0.7085
2026-01-31 13:45:46,823 | INFO | Epoch 163 | Loss 0.3718 | Acc 0.6633
2026-01-31 13:45:51,029 | INFO | Epoch 164 | Loss 0.3704 | Acc 0.8342
2026-01-31 13:45:55,282 | INFO | Epoch 165 | Loss 0.3703 | Acc 0.6382
2026-01-31 13:45:59,498 | INFO | Epoch 166 | Loss 0.3743 | Acc 0.7437
2026-01-31 13:46:03,758 | INFO | Epoch 167 | Loss 0.3744 | Acc 0.5779
2026-01-31 13:46:08,109 | INFO | Epoch 168 | Loss 0.3856 | Acc 0.5829
2026-01-31 13:46:12,529 | INFO | Epoch 169 | Loss 0.3766 | Acc 0.6583
2026-01-31 13:46:16,950 | INFO | Epoch 170 | Loss 0.3725 | Acc 0.8693
2026-01-31 13:46:21,299 | INFO | Epoch 171 | Loss 0.3761 | Acc 0.8342
2026-01-31 13:46:25,643 | INFO | Epoch 172 | Loss 0.3765 | Acc 0.7035
2026-01-31 13:46:30,526 | INFO | Epoch 173 | Loss 0.3734 | Acc 0.5779
2026-01-31 13:46:35,216 | INFO | Epoch 174 | Loss 0.3733 | Acc 0.7688
2026-01-31 13:46:39,757 | INFO | Epoch 175 | Loss 0.3759 | Acc 0.8894
2026-01-31 13:46:44,704 | INFO | Epoch 176 | Loss 0.3724 | Acc 0.7186
2026-01-31 13:46:49,181 | INFO | Epoch 177 | Loss 0.3734 | Acc 0.7136
2026-01-31 13:46:53,534 | INFO | Epoch 178 | Loss 0.3713 | Acc 0.6382
2026-01-31 13:46:57,801 | INFO | Epoch 179 | Loss 0.3703 | Acc 0.7889
2026-01-31 13:47:02,240 | INFO | Epoch 180 | Loss 0.3711 | Acc 0.6583
2026-01-31 13:47:06,542 | INFO | Epoch 181 | Loss 0.3700 | Acc 0.5678
2026-01-31 13:47:10,824 | INFO | Epoch 182 | Loss 0.3699 | Acc 0.7437
2026-01-31 13:47:15,056 | INFO | Epoch 183 | Loss 0.3707 | Acc 0.6583
2026-01-31 13:47:19,453 | INFO | Epoch 184 | Loss 0.3706 | Acc 0.6080
2026-01-31 13:47:23,647 | INFO | Epoch 185 | Loss 0.3716 | Acc 0.6583
2026-01-31 13:47:27,903 | INFO | Epoch 186 | Loss 0.3712 | Acc 0.7387
2026-01-31 13:47:32,305 | INFO | Epoch 187 | Loss 0.3704 | Acc 0.6683
2026-01-31 13:47:36,659 | INFO | Epoch 188 | Loss 0.3712 | Acc 0.6382
2026-01-31 13:47:40,928 | INFO | Epoch 189 | Loss 0.3716 | Acc 0.5528
2026-01-31 13:47:45,258 | INFO | Epoch 190 | Loss 0.3710 | Acc 0.8241
2026-01-31 13:47:49,691 | INFO | Epoch 191 | Loss 0.3718 | Acc 0.8392
2026-01-31 13:47:53,914 | INFO | Epoch 192 | Loss 0.3703 | Acc 0.5226
2026-01-31 13:47:58,205 | INFO | Epoch 193 | Loss 0.3704 | Acc 0.6985
2026-01-31 13:48:02,488 | INFO | Epoch 194 | Loss 0.3705 | Acc 0.7387
2026-01-31 13:48:06,834 | INFO | Epoch 195 | Loss 0.3685 | Acc 0.7236
2026-01-31 13:48:11,118 | INFO | Epoch 196 | Loss 0.3715 | Acc 0.7136
2026-01-31 13:48:15,444 | INFO | Epoch 197 | Loss 0.3714 | Acc 0.5628
2026-01-31 13:48:19,750 | INFO | Epoch 198 | Loss 0.3725 | Acc 0.7437
2026-01-31 13:48:23,961 | INFO | Epoch 199 | Loss 0.3760 | Acc 0.8040
2026-01-31 13:48:28,206 | INFO | Epoch 200 | Loss 0.3713 | Acc 0.7739
2026-01-31 13:48:28,211 | INFO | Training complete.
